fe_alimentation_unite;par tonne
fe_combustibles_fossiles_supercarburant_par_litre;0.773875000000
fe_combustibles_fossiles_vieux_pneumatiques_incertitude;0.200000000000
fe_combustibles_fossiles_vieux_pneumatiques;0.084008391608
fe_combustibles_organiques_unite;kg équ. C par kWh
fe_combustibles_organiques_bioethanol_incertitude;0.100000000000
fe_combustibles_organiques_bioethanol;0.033480000000
fe_combustibles_organiques_bois_incertitude;0.100000000000
fe_combustibles_organiques_bois;0.009000000000
fe_combustibles_organiques_ecorces_et_sciures_incertitude;0.100000000000
fe_combustibles_organiques_ecorces_et_sciures;0.001200000000
fe_combustibles_organiques_emhv_colza_incertitude;0.100000000000
fe_combustibles_organiques_emhv_colza;0.023400000000
fe_combustibles_organiques_paille_incertitude;0.100000000000
fe_combustibles_organiques_paille;0.014000000000
fe_combustibles_organiques_plaquettes_incertitude;0.100000000000
fe_combustibles_organiques_plaquettes;0.004000000000
fe_dechets_unite;par tonne
fe_dechets_decharge_carton_avec_valorisation;-36.000000000000
fe_dechets_decharge_carton_incertitude;0.500000000000
fe_dechets_decharge_carton_sans_valorisation;280.000000000000
fe_dechets_decharge_dechets_alimentaires_avec_valorisation;-37.000000000000
fe_dechets_decharge_dechets_alimentaires_incertitude;0.500000000000
fe_dechets_decharge_dechets_alimentaires_sans_valorisation;290.000000000000
fe_dechets_decharge_non_fermentescibles_avec_valorisation;4.000000000000
fe_dechets_decharge_non_fermentescibles_incertitude;0.500000000000
fe_dechets_decharge_non_fermentescibles_sans_valorisation;4.000000000000
fe_dechets_decharge_papier_avec_valorisation;-52.000000000000
fe_dechets_decharge_papier_incertitude;0.500000000000
fe_dechets_decharge_papier_sans_valorisation;400.000000000000
fe_dechets_defaut_carton_incertitude;0.500000000000
fe_dechets_defaut_carton;42.002285911602
fe_dechets_defaut_dechets_alimentaires_incertitude;0.500000000000
fe_dechets_defaut_dechets_alimentaires;96.348618784530
fe_dechets_defaut_non_combustibles_ni_fermentescibles_incertitude;0.500000000000
fe_dechets_defaut_non_combustibles_ni_fermentescibles;4.000000000000
fe_dechets_defaut_papier_incertitude;0.500000000000
fe_dechets_defaut_papier;61.423218232044
fe_dechets_defaut_plastiques_incertitude;0.300000000000
fe_dechets_defaut_plastiques;156.462644399799
fe_dechets_incineration_dechets_alimentaires_incertitude;0.500000000000
fe_dechets_incineration_dechets_alimentaires_avec_valorisation;-37.000000000000
fe_dechets_incineration_dechets_alimentaires_sans_valorisation;4.000000000000
fe_dechets_incineration_non_combustibles_incertitude;0.500000000000
fe_dechets_incineration_non_combustibles_avec_valorisation;4.000000000000
fe_dechets_incineration_non_combustibles_sans_valorisation;4.000000000000
fe_dechets_incineration_papier_et_carton_incertitude;0.300000000000
fe_dechets_incineration_papier_et_carton_avec_valorisation;-52.000000000000
fe_dechets_incineration_papier_et_carton_sans_valorisation;4.000000000000
fe_dechets_incineration_plastiques_incertitude;0.200000000000
fe_dechets_incineration_plastiques_avec_valorisation;-36.000000000000
fe_dechets_incineration_plastiques_sans_valorisation;474.454545454545
fe_dechets_recyclage_tous_materiaux_incertitude;0.500000000000
fe_dechets_recyclage_tous_materiaux;4.000000000000
fe_electricite_pays_unite;par kWh
fe_electricite_pays_allemagne_incertitude;0.150000000000
fe_electricite_pays_allemagne;0.141245454545
fe_electricite_pays_autriche_incertitude;0.150000000000
fe_electricite_pays_autriche;0.056427272727
fe_electricite_pays_belgique_incertitude;0.150000000000
fe_electricite_pays_belgique;0.072681818182
fe_electricite_pays_danemark_incertitude;0.150000000000
fe_electricite_pays_danemark;0.090600000000
fe_electricite_pays_espagne_incertitude;0.150000000000
fe_electricite_pays_espagne;0.117054545455
fe_electricite_pays_finlande_incertitude;0.150000000000
fe_electricite_pays_finlande;0.068727272727
fe_electricite_pays_france_incertitude;0.150000000000
fe_electricite_pays_france;0.022636363636
fe_electricite_pays_grece_incertitude;0.150000000000
fe_electricite_pays_grece;0.222327272727
fe_electricite_pays_irlande_incertitude;0.150000000000
fe_electricite_pays_irlande;0.175745454545
fe_electricite_pays_italie_incertitude;0.150000000000
fe_electricite_pays_italie;0.138736363636
fe_electricite_pays_japon_incertitude;0.150000000000
fe_electricite_pays_japon;0.115063636364
fe_electricite_pays_luxembourg_incertitude;0.150000000000
fe_electricite_pays_luxembourg;0.083154545455
fe_electricite_pays_moyenne_europeenne_incertitude;0.150000000000
fe_electricite_pays_moyenne_europeenne;0.096272727273
fe_electricite_pays_pays_bas_incertitude;0.150000000000
fe_electricite_pays_pays_bas;0.119918181818
fe_electricite_pays_portugal_incertitude;0.150000000000
fe_electricite_pays_portugal;0.137454545455
fe_electricite_pays_royaume_uni_incertitude;0.150000000000
fe_electricite_pays_royaume_uni;0.123954545455
fe_electricite_pays_suede_incertitude;0.150000000000
fe_electricite_pays_suede;0.011590909091
fe_electricite_pays_usa_incertitude;0.150000000000
fe_electricite_pays_usa;0.157963636364
fe_electricite_production_renouvelable_unite;kg équ. C par kWh
fe_electricite_production_renouvelable_eolien;0.003000000000
fe_electricite_production_renouvelable_eolien_incertitude;0.500000000000
fe_electricite_production_renouvelable_photovoltaique;0.013000000000
fe_electricite_production_renouvelable_photovoltaique_incertitude;0.300000000000
fe_electricite_usage_unite;par kWh
fe_electricite_usage_agriculture;0.010363636364
fe_electricite_usage_agriculture_incertitude;0.300000000000
fe_electricite_usage_chauffage;0.049090909091
fe_electricite_usage_chauffage_incertitude;0.300000000000
fe_electricite_usage_climatisation_tertiaire;0.010090909091
fe_electricite_usage_climatisation_tertiaire_incertitude;0.300000000000
fe_electricite_usage_cuisson_residentiel;0.022363636364
fe_electricite_usage_cuisson_residentiel_incertitude;0.300000000000
fe_electricite_usage_eclairage_public_et_industriel;0.029727272727
